Household_Size,Seasonal_Index,Garden_Area,Daily_Liters_Used
1.0,1.3589389700512977,,271.78426597110604
2.0,0.987015683811593,81.02961633343587,288.5363380453609
5.0,0.9711783100890096,121.23582240291336,710.1830427442194
2.0,0.9591254497490193,105.43736198124479,293.71688640653986
4.0,1.0374661383702068,47.15419568765941,590.0811232121214
4.0,1.1487391036931798,148.70208786716978,724.5738138204943
4.0,1.1070674404221028,162.276075286569,673.9287550143443
4.0,0.9527912391470457,133.27069196156185,592.9080162307278
5.0,0.8913159869605327,71.54024527649975,639.2317708745478
3.0,0.8088044687403368,186.09057393776723,-426.1449165695979
6.0,0.9077742670665527,,774.61270668526
1.0,1.2937494591358827,60.51691222316859,214.73566188291508
4.0,0.9705469985419081,87.56457795617173,564.8594822560596
2.0,1.128021267085057,141.49426746255986,402.1883767390701
4.0,1.2139108042462712,170.72703927525734,733.2119556420498
2.0,1.420788631982125,77.74934486374579,437.1691362703639
6.0,1.4221985688753938,54.198644741781195,1208.6842053308092
6.0,1.3220136135769514,129.0336950486889,1153.1780963471851
6.0,0.824609894433951,185.03086902019425,746.9131768126329
2.0,1.2025492933597905,44.825739076290105,332.1409439267835
4.0,1.3506084295820546,162.57368263687965,817.4147315873697
6.0,0.8121016313343543,100.555364482622,709.0075548129472
5.0,1.184779229559605,161.90737575279744,888.4117572539741
2.0,1.4004349020502205,106.05281845692527,449.0724563462262
2.0,1.1318714530895868,81.69227711742167,347.76229643261536
4.0,0.802874342028214,,495.3103045581608
2.0,0.8077093508349252,181.11918597303048,311.7535707836387
2.0,1.0916452261896255,70.8478287703344,352.9581861133805
6.0,0.9085060671917282,97.54214564893064,-785.1961765061344
4.0,1.2651154599652816,53.58611907233927,742.2292586767865
6.0,1.2961594854343077,44.847798087296646,1085.5900995885058
6.0,0.9245158568224401,,839.6055854397854
4.0,1.4219733019671394,48.12618217080406,-783.7479618287648
1.0,1.1093354914852482,160.7304525535455,228.247414827377
6.0,0.8999921353143466,91.55123984965026,782.6041115429554
5.0,1.334976118648577,,1000.1928010390801
5.0,1.352982150011741,47.49486945634496,955.9255208479753
2.0,1.2475068308658201,27.665818577436944,353.8596781428217
5.0,1.3974258872417873,24.332283224664167,946.5814689754643
2.0,1.31616108042147,168.72942089759812,445.0224736436322
1.0,1.4175440160588935,93.17749910108523,233.14063486283763
4.0,1.1037216339398357,10.593626433000608,612.1865741127799
4.0,1.3233179896696097,176.20655887563385,795.6239526516609
4.0,1.4998260944003312,176.61499131295787,926.6970475881432
5.0,1.3074518382637335,163.21916806357027,942.5675096752277
1.0,0.8799286461659925,57.180511774720074,143.26653025969566
5.0,1.1628231057004281,80.82301681276289,828.9736693385146
5.0,1.2111434538701196,151.5359827871419,886.9738134306365
1.0,0.9219474725499737,102.9770938274412,143.09822898876746
1.0,1.4740241439246264,39.22704957747497,-248.64472704697215
1.0,0.9229058443442314,56.131670260257756,165.1356245992121
1.0,0.924290543799256,194.79201198279588,204.90561273803763
4.0,1.4406169965821884,,782.1607932265317
3.0,1.1256438031851697,147.9553437688558,509.3440250955297
3.0,0.8442317954921614,100.8234782653124,391.70060100853766
1.0,1.21873124995697,152.23431531491036,264.2421095144619
3.0,1.2212784440431335,135.61151581743468,559.5850323185771
3.0,0.8451505310805933,93.44176620532193,383.6736129449496
1.0,1.4807657469435633,77.24305668978275,254.56546227114518
3.0,1.180820975706203,153.32825832766383,561.240209208776
5.0,1.191857005525835,71.39682918936703,840.8740121224967
2.0,1.1640807901516763,159.676581216828,406.7221608823985
2.0,1.227512245751234,139.17018260316587,376.09053721581216
1.0,0.9850098269416285,,201.5088469157787
4.0,1.0010689435823885,80.0721681314365,601.4498735717676
1.0,1.1579373628572929,,163.84207659851697
4.0,1.3646800983345058,144.97976223572613,805.4380832384588
2.0,0.8349052035459252,27.356353162410375,211.46685111160875
1.0,1.2223829485541722,194.40302866959433,257.33499988556383
6.0,1.3647446997544197,195.96210377694263,1195.357775324235
5.0,0.909842090426059,34.742297032046345,658.7217045326105
3.0,0.8105157793863964,29.747711364737423,337.82624561999864
4.0,1.0188993065990206,88.41617814577572,600.4677513315946
6.0,1.2117005947107187,193.0998217294954,1099.8037746955379
3.0,0.8967982213833234,,-375.0745019310624
3.0,1.09828565968074,,487.89074301166744
1.0,1.1866250481619947,143.68116120976654,217.04386645248604
3.0,1.219218166330122,43.95893495309314,501.1272824930367
5.0,0.9920882047002626,79.03146187901277,697.8614085678574
6.0,1.080020745190404,65.34841479215268,901.6584528668063
3.0,1.344837460347291,124.29157829981898,592.8920694458843
1.0,1.4588502858844798,40.92304838069113,212.73421602538687
5.0,1.40331623178278,,1020.3951056575193
2.0,1.1949984512134024,172.93385208800052,417.91145071778476
6.0,1.0872049620607627,107.69240387444435,976.7683854269899
3.0,1.0330696300599929,139.8643572486362,492.62460156636143
1.0,0.8874695962588127,,142.4572943526486
2.0,0.8745858730512791,95.31106005693816,304.15630159766187
2.0,1.2818503374395604,28.029701812811872,343.8744076115269
4.0,0.9818560913198123,123.89771839946481,612.1701390459718
5.0,0.9782631805027128,63.40033052302551,678.8235324699045
3.0,1.49873653813445,64.58050788843211,647.1705552993881
1.0,0.9315481705116568,24.585680057546337,153.25913160016663
4.0,0.9036418316421808,68.94519367373954,494.7013227280913
5.0,0.8690796594319444,106.2686636503485,635.0295915308817
4.0,1.2058637416167572,121.08541960263467,711.438029415729
6.0,1.2395046782014711,22.666454742406426,999.2920339416835
5.0,1.0556595483798175,133.77724528605336,785.2136172951464
5.0,1.1747893348580274,102.88639454316397,870.6213511124661
3.0,1.3518796716614387,112.0125215037046,-589.716073191823
5.0,1.372672917825224,168.231368015881,1029.2204956737294
4.0,1.4705384530009538,75.02302460792465,839.7268889509373
5.0,1.3769875901460122,43.069711159356594,931.4191452463825
3.0,1.1953890057021987,114.84393338432129,536.0542008837456
3.0,0.9257598760857922,189.55416433169538,474.34754813532913
6.0,0.8698344903919897,,783.3186186222548
4.0,0.8381583229376015,168.06331308270623,549.408384781058
2.0,1.2665680822497687,153.83609034759627,409.34682821776835
2.0,1.3652753787785952,108.48284953186798,429.5442196124661
5.0,1.1560787654788554,133.03540775415027,805.5702315685893
6.0,0.838299922383548,87.26923497836512,736.9506856669211
1.0,1.1748294022139367,,203.27036097983773
5.0,1.4550244830671852,106.3842935052206,1020.2449938007618
6.0,1.2183292336527223,144.73096896197686,1055.2426111922848
4.0,1.3665992419239705,87.89645067769371,763.9776359790808
4.0,1.3601068538742256,28.95575329820661,746.735403037117
4.0,1.452490369846457,159.85480933458834,880.8261689152816
4.0,1.3391601359549115,140.12207063235942,764.3432590632564
4.0,1.3233903598091628,190.52345653689943,809.5611237882227
6.0,0.9638718654794485,91.45607341109394,824.8541332449375
6.0,0.841947608724757,24.859074813107995,702.9450832127744
3.0,1.1623196255376653,33.10760740901617,485.25441058104724
2.0,0.8871039455627286,156.93071320858482,333.06899229675844
4.0,1.473537113394594,22.87388372793437,828.4253783674114
1.0,1.00294733384312,182.4869675365642,242.93675890493765
6.0,1.3970609423690052,63.51352114608522,1153.226973088636
1.0,1.0713372376417216,180.7870177100717,264.9452873350632
1.0,1.0262359749001642,,200.5896637632625
1.0,1.4546110006636348,175.5281968954211,295.73848887253627
3.0,1.0543258004603568,50.66754143629349,470.508111944534
6.0,1.0732015360641955,123.18176420457796,962.9999309063245
1.0,0.8742642457290365,27.781935093760293,147.95353552729784
4.0,1.2693126656977565,48.433345832481436,699.198584966963
5.0,1.0021875901342594,68.88142319408101,725.6146359452136
1.0,1.2099229174876551,150.75439238690439,237.6343881399007
3.0,1.2139461928372466,14.69573208381183,-516.479436144001
6.0,1.3034397869170369,181.5922837457059,1150.4238455724328
3.0,1.321669040320709,23.452667605455126,569.3824037301416
1.0,1.1601167040810776,81.53313711547915,198.75981178826171
6.0,1.031694363322382,,863.4190414600894
5.0,1.3862156263843137,156.10389018964102,1005.4320564877853
1.0,1.0169059545859394,36.84984494652379,174.40592566921416
3.0,1.155256366128532,178.10381294986695,525.6829646634785
2.0,1.0808768082426097,,358.75099478941473
4.0,1.3985548701787818,190.20983569652526,856.8048186064725
3.0,1.1023429718020803,,482.2659180088659
6.0,1.070269432186239,96.3200688568943,883.5382208552063
1.0,1.2828765850283461,141.90692284261982,237.70234722320347
4.0,1.22170877690301,168.06352938848252,762.7926235276916
1.0,0.8750727834470923,90.05784667166529,151.5098461150685
6.0,1.1557181644407744,179.5621822821612,1004.8788258444382
1.0,1.3148348718332734,32.41756958163509,178.56423847277918
2.0,1.4944523352139494,144.65009657391812,494.6576668296402
4.0,1.2404027837792233,76.15780662059548,715.7602369051519
4.0,1.0592051465089225,29.25374198519342,608.9195921442497
6.0,0.958306119861483,83.46626579238072,829.3928854496248
2.0,1.4109811639073242,177.2409686522579,457.5545135613252
3.0,1.370195648479452,196.3014355448416,681.4560529017062
1.0,0.9637459745455694,84.6319728490917,164.2604091418923
5.0,0.9404424631026015,,712.5890830721414
1.0,1.3005957437678228,106.83433908595687,233.75631168265886
1.0,1.0204664433431316,146.23285715614887,218.08772655534682
3.0,1.0144791588533706,18.620570232026402,433.67874155734927
1.0,0.9066031729473587,115.88927467696445,176.2248275409127
2.0,0.984782863796881,23.33076788008818,299.6411303969437
2.0,1.0992552903148547,,318.48128043494626
4.0,1.312986836090691,117.69472191504894,752.3553489876272
6.0,1.0354156660896248,163.3611156201193,891.9235119144062
5.0,1.0300230376358899,116.56979232274301,-750.9869474624631
1.0,0.9994392767867051,187.87639281188993,242.30713910337795
1.0,1.13479856725773,163.96317643940876,246.82049102537164
3.0,0.9264456885589207,39.6856277599695,400.58973244806094
6.0,1.139941513822488,83.90211226930809,958.9953633914719
2.0,1.292922889336283,137.01223118828798,437.04582191925573
5.0,0.8208533528228356,188.29714600576511,650.1881144005698
4.0,0.8068455662140334,197.66601506148746,541.1667434151217
2.0,0.8525860371081565,,290.8456964281177
6.0,1.1749620432096786,,984.0286195585433
4.0,1.3981185582297824,153.75584105021846,845.5228553633244
3.0,0.8034191262141764,61.914919698150065,394.84237080955086
3.0,1.4556629132092767,63.88457517933021,628.8726154693514
1.0,0.8743949580993751,134.32637577084142,198.95410589570764
6.0,1.3893884696407586,175.64875951598296,1226.6539021539477
5.0,1.1379983354880627,194.2638029435072,-867.1264483216859
4.0,1.2615501710951909,74.85357415793146,696.1041710730452
2.0,1.1574780891130276,161.34518838925086,404.95285109903296
6.0,1.1339337576255484,171.7908530046238,1028.062606288554
6.0,1.384429599855074,128.4029161759646,1194.5182120531408
3.0,1.3291204656974713,76.04245762365495,573.9846573041167
1.0,1.138381565566103,127.6268274020222,224.94327307332952
1.0,0.8781451505772432,121.04529181918743,179.2939553650147
4.0,0.8807820715200857,125.23984610133327,559.175520418669
3.0,1.3610776225033527,127.65944061966708,619.623767817777
6.0,1.1705734349432735,170.94105626562205,1045.8666272968821
5.0,1.1371123981535538,42.315487520792765,807.1159273871058
3.0,1.2763967889525005,79.78585004688193,569.1416469829654
4.0,1.4011891083899823,121.34032819663517,819.747823414103
4.0,1.2402112010893136,63.83227033620902,-680.4765619621093
3.0,1.3339935316425353,195.84909319596747,646.2960182706274
4.0,1.33568936688187,59.99854932444254,-766.722413446075
3.0,1.0493830141550713,,-452.0605702812346
2.0,0.991858236948697,,-363.9470054847546
3.0,1.3608148470226111,25.212095905442986,565.3963488409881
3.0,1.0640251542489705,165.93072039790786,481.43002774211294
4.0,1.4323352045658937,118.4915901051873,839.2195118236641
4.0,0.8487834877110838,16.04238775573738,488.6090123520086
1.0,0.8407522584527378,181.55344947368613,206.22059705314203
1.0,1.4489029120709858,17.447398736591175,174.67223771709808
2.0,1.2539184399270045,107.89138129154564,399.38461108512
1.0,1.0657195495138327,19.315936809479414,171.48891735269913
3.0,1.328542290371328,23.528018710154647,538.5384326700761
4.0,1.270628766995549,178.56881970899946,773.320846251723
1.0,1.1718407327737173,155.50685392286428,231.9038769410554
1.0,0.869211339863856,47.41882291652938,143.89585091499555
2.0,1.368525711104926,127.88891491070822,428.932849828871
6.0,1.4062162334764374,160.98911800193096,1240.8061456308606
2.0,0.9205180819868544,179.0222218597043,-358.9463208191182
3.0,1.3953581563839466,98.9783160994378,-606.5765334905093
4.0,1.414493117711595,,875.3532632357114
2.0,1.1846000286019613,106.49151381633669,349.3903134953696
1.0,1.259325325355881,,229.25857334281142
4.0,1.067566124010144,196.01557829077643,684.8797787644484
4.0,0.9972541532564863,54.83083994696008,568.2948011830786
1.0,1.3053882028661512,42.01904245567084,200.455809259278
2.0,1.4033126043110657,74.98357674579533,423.1104071174198
1.0,1.2578542870690232,41.23581431685878,184.22721544265534
6.0,1.1581134274525844,63.990933083926095,989.9221533234751
4.0,0.9112473367909202,151.16721144041475,579.1564388273415
5.0,0.8374210988233728,100.72956682504457,615.1767264125305
5.0,1.1119842531727224,81.25784595403135,806.2189750997877
3.0,0.8345446945881949,80.05756100240069,385.9716267924254
1.0,1.1985342423350576,,182.75943713287538
1.0,1.06791043392244,95.0081763145291,188.5077970973393
3.0,1.3300323837773786,,586.8864042040668
3.0,1.0139539477853283,36.43941855846251,420.8119003291507
3.0,1.2150878906772025,194.83444367934078,587.869197313734
4.0,1.1763784652285705,94.22342352107938,684.7373923329892
6.0,0.8032986978655688,190.112574182765,733.1899789768505
1.0,0.8506725787850173,35.58519605859519,134.36295977274727
4.0,1.0032577487402143,155.77103110280925,612.6367071480133
3.0,1.4175645567145354,127.35122960327354,628.2161416739162
1.0,0.902910468429845,165.81218271324045,213.69227705255844
4.0,1.297626031322379,124.12880536148899,766.4903947029344
6.0,1.481356596306601,192.93896031613315,1295.47498616252
4.0,1.3533972868838087,129.11704787667293,804.1712983375323
6.0,0.9700617531809308,159.07478381544894,847.1610994950955
3.0,1.4358556822891573,176.74053678133978,652.9799946519186
6.0,0.8651750095558731,145.7708595299874,768.7241150390915
1.0,1.127699359309515,109.60496474700047,205.4915481595043
3.0,1.4212793354084896,61.83524496504986,618.0002573574222
1.0,1.248885996479809,172.35359654517717,245.36032814128157
5.0,1.0895511953093893,101.30986801084889,777.00391639785
2.0,1.0049690067160182,,351.6432536070972
6.0,1.062569583722845,25.053042197374765,856.9592949961061
2.0,1.1562592467065005,104.49675139410147,379.6760453125657
2.0,1.0233307509109653,142.64995236377055,347.75460086542046
6.0,1.4782775034576097,120.9736628874163,1246.2191682241244
3.0,1.4531543571463015,95.22542264868395,619.6991383322251
5.0,1.4094700277500245,,974.8156565742084
1.0,1.0952808848658573,68.83733801713032,192.07100480594866
4.0,1.2839112385346603,143.1186280508372,764.6655922054562
1.0,1.4319805149251752,52.59623277948579,233.37506832564267
4.0,1.3953006413752496,128.12805690868754,830.8551406180408
1.0,1.0900289098141454,122.0501463856786,220.25946754206
6.0,0.8786702345255826,194.37932108350412,821.6309079242627
5.0,0.8529412546841847,21.54855007208728,578.5075457700331
4.0,1.203944831657992,30.543295386251682,677.121227721397
3.0,1.2498395546476522,106.15585847269384,591.2291680823151
1.0,1.394889823217917,110.15086681719058,258.04576392022767
1.0,1.0047605142387217,17.586255172982536,138.6201383124444
4.0,0.9172293433850298,166.9125299632959,570.060258880208
3.0,1.0653040832247396,103.99746463955019,485.1556971837716
3.0,1.0475025865425927,75.86231186170046,473.7307659468875
6.0,0.8927282678124984,,761.0809176274805
6.0,1.2705978567592064,173.66736449529444,1099.4100518945247
6.0,1.1560843585105631,47.37924462135426,971.4880552567354
6.0,1.3047859292803365,40.47936403219576,1091.1894512070714
6.0,1.0468837841188143,50.5039205524238,860.0611873894228
6.0,1.0279915481043918,128.7542840538731,911.4626585953308
5.0,1.130803097130699,,847.1523785111871
3.0,1.414185141776603,72.88595181975413,616.4986655491238
6.0,0.8281969147137863,42.95777964181445,699.884424359201
3.0,1.3633829721075306,49.7468918494379,581.3643942120652
3.0,1.0582913288604296,127.64491791839168,486.44343715411486
2.0,1.3982333180519344,56.746692980703685,413.3961967245969
5.0,1.3615421061850994,,1008.0735707186351
6.0,1.0441328731772619,29.739357338719653,865.5597636270895
1.0,1.2857135747251311,16.150021461048837,177.55389512703567
4.0,0.9117429297414081,26.791866732571748,511.6640723240158
1.0,1.4273970865146515,170.6721928734009,278.02762753495443
5.0,1.0831437451163366,133.7336087364756,782.9550276825171
4.0,1.1189379307486402,191.97148029227756,708.2659751332228
5.0,1.2940313357258895,73.89634284125395,926.6245315114907
3.0,1.3745881656933956,50.40884432184289,588.0727560538807
4.0,0.9654399203297468,116.77529546961235,577.1671212065862
3.0,1.2629450979138968,112.18737303408223,573.7128292879232
1.0,1.074398630722404,122.29455775711114,196.29305666006545
1.0,1.058092046802773,76.03143390546627,192.89999306014636
4.0,1.2830180767584582,,-711.8012256063907
4.0,1.071028291909154,16.656014058717197,586.3065889503055
6.0,1.0422759501150853,136.12702767027744,914.3370795736978
5.0,1.3851218856883696,109.41902914954146,974.6657622025853
6.0,0.8708932866817045,165.99213933374196,797.3412355661449
5.0,1.2731248359811476,67.07787316949143,889.7131893848372
6.0,0.9741077756534373,164.93972507392328,833.6478869231703
3.0,0.8108487692783333,90.84336855579322,375.7813202758358
4.0,0.9167349882108844,28.372693253804076,507.8451643120512
1.0,1.2246630708431074,195.8031968922319,248.35403269182615
5.0,1.2963890340401563,107.26782653764877,943.5705368240589
5.0,0.8147404484894241,129.6009176528458,608.5515820047433
1.0,0.8254978103112042,137.45146543301792,169.5010839618407
6.0,1.4317794803900672,78.85832792310732,1216.0164995812704
5.0,0.8513140726796039,152.0303807738061,656.9994675403291
3.0,1.4259275110315999,,650.8086986455139
4.0,0.9597161396256341,83.56552551863317,560.1439902454272
1.0,1.318012460110749,134.83016845999416,233.88178081173973
4.0,1.0168132742622085,153.8535265556698,607.4461084867294
5.0,1.4011264179264287,46.12392056092544,949.1707141320179
5.0,1.2903184057970505,73.19325603523382,918.1209452210823
1.0,1.0812694210211866,30.67121081238142,-149.69635698856385
3.0,0.8534117179218558,124.41960820715865,393.392142031564
2.0,1.312890128709565,162.17816220596268,432.478537183626
1.0,1.231819329175627,126.05934475113739,268.13221110428424
2.0,0.8020382024836522,44.158927885638356,245.93809659895436
6.0,0.8065938991807118,113.8100132949661,722.860398269615
2.0,1.3661550812348857,168.63748822001784,439.2696775296201
3.0,0.9815798171612977,67.51771125486164,438.0183839672031
6.0,1.245293567409646,168.20378542800168,1093.020109339882
2.0,1.1179500938356732,159.07842391629774,371.13582000102315
6.0,1.404401010165237,14.130753488968224,1141.6659839527838
2.0,1.441872779171742,55.49641467624537,407.71627102402266
3.0,1.497765398875198,113.1590571015679,665.4522863649834
2.0,0.9075788950650728,146.34730030365927,315.2713236062142
2.0,1.404074832532833,177.30079987403755,458.44925260193463
2.0,0.9862149637101613,131.7980404708999,328.7786916738456
1.0,1.2135711124268553,82.26539253741244,218.2607049102584
1.0,1.1540409837084478,45.07916928008992,161.2781381765034
1.0,0.8125916921006714,154.40681253786198,-178.95046931541154
3.0,1.4529398959342663,,618.2238504153303
6.0,0.854828938604453,142.13179907896748,754.6533137669247
5.0,1.281753243585415,44.4302073005294,906.3885116660568
2.0,1.3495047853457836,27.300231558798245,395.3676102619436
2.0,1.3567014943333788,57.70904250424156,413.31181768682666
3.0,0.8948461632501914,64.13666304977171,404.3234755007097
2.0,1.1132989653555805,132.96973555403292,381.73037239860815
1.0,1.380600209303786,40.56783987099119,207.02317432724473
5.0,1.0118754472651283,186.75831346750874,767.9156181907854
4.0,1.1274240727622646,115.32872040503196,658.8602183785871
2.0,0.9909557248898921,103.27702885512844,295.92951188507385
1.0,1.1244859925197268,92.59195771858987,192.86102045834429
4.0,1.421486545815016,117.6542559205363,822.0800938228983
5.0,1.1185869617229387,14.264923760738636,759.6218664488127
4.0,1.1891384119520243,198.11641117002566,779.0291602036685
1.0,1.0827833983121584,115.92963147691053,193.25836035774796
6.0,1.1220820282423278,16.68705040663378,913.9399483045894
6.0,0.8106219393324953,122.09574489292396,749.9703668380783
4.0,0.9986218569723192,93.04496407503898,575.4569226763342
3.0,1.1056072052192771,14.567162366617685,-439.61349870225996
4.0,1.2436578831949103,185.64146290991988,761.5337097739248
2.0,1.1150363513877246,12.007705694024537,296.69631467369817
2.0,1.0364719303250949,,356.13043760783023
6.0,1.07166911474091,192.74024204898257,966.6796867177867
3.0,0.9696053304403266,55.14485442677494,403.85840414397205
1.0,1.447145997941837,58.294024106283366,229.3009442423691
2.0,1.1652202580536402,10.08039442642895,-322.55819394341944
6.0,0.8093866177104863,,646.3083310133111
5.0,0.8136123808936827,18.528798199646744,565.1436103656972
6.0,1.4810731444664291,166.30469390080083,1290.3121381472783
2.0,0.9550156239612715,168.9801382895346,322.1525321715554
2.0,1.3639258021700202,148.0730159950593,424.1208966905461
6.0,0.8407927110924022,77.0215523782475,714.3019505885203
1.0,1.4448139156861843,166.03834547888002,268.73797549097594
4.0,1.412091902566675,112.55715884614757,827.7545330247784
2.0,1.1997652137041603,,351.3549760358851
6.0,0.8062990600982791,93.08258613173417,697.003708886989
6.0,0.9804676118163363,22.495876268569376,789.5492665615843
3.0,1.0847758531789256,189.5326504824836,548.3282228119975
4.0,1.1220448817232933,127.63211929684962,658.3275265121754
5.0,1.0083751309936604,148.93448753680883,739.6436542262676
1.0,0.823063507771871,138.55084037977656,181.1646114619672
5.0,1.2130891841485796,136.8724970589863,903.3760701404366
4.0,1.1669082673863291,,643.5648778365386
4.0,0.9981004448003544,109.82054315912086,585.4156408783757
4.0,0.8265831772987247,,523.3408335463972
5.0,1.496215931055358,18.45858176820399,998.933709729244
4.0,1.137390330778484,191.67147993877143,738.8984375037585
6.0,1.3292029692418539,90.59033977113793,1145.22541214051
5.0,1.116619824535935,65.08014348976053,790.5843772639915
4.0,0.8302192036040591,111.04605871196914,503.6595310907696
6.0,1.01672052155985,,887.7670498335159
3.0,1.0240770987041308,100.20346173604113,462.6651726224843
4.0,1.3868470328343112,132.57007855141444,828.5500794046593
5.0,1.257960984599912,104.98373369470339,912.5551461400962
2.0,0.992800932547631,129.94172876182023,326.2681186189474
4.0,1.4774179682613602,36.22587388736095,-827.9297252119321
2.0,1.02507928267851,17.346043373838988,302.8007143955251
6.0,1.4987638180801044,36.01126708250462,1232.5230154090762
3.0,1.4973145852191843,64.30924748614646,653.2950318401427
1.0,0.9338473624227193,58.1376518651403,179.89314356764223
3.0,1.01891878133188,126.88331643552291,504.83300624419286
4.0,1.140230938939258,96.61899058550578,655.0279289883787
2.0,1.2648704698035238,17.374276395100935,-356.8528207092652
2.0,1.1696332143026595,16.624522200234857,334.66396824088724
5.0,1.47860902839258,27.211720402926495,1011.3832686434303
2.0,1.306792414964984,77.08541990616453,410.03119211466776
5.0,0.9484313945680821,11.174760683108595,646.6164968900584
6.0,0.8735682851495469,,757.2266174158916
1.0,1.2818809034965497,78.52723621876751,192.6005851819462
4.0,0.9109167081265341,115.533847463757,524.3111278390417
5.0,1.3513737882350279,146.95679333573216,980.4033049442137
1.0,1.0177256670822359,57.68483494117233,122.72360629219
2.0,1.0288252841389245,39.845893049492844,316.37326948934503
2.0,0.8075588746726584,62.83017563304363,262.78592627469516
1.0,1.2907078869665285,10.335004570862045,189.76055109118926
2.0,0.8792888271452801,,270.50220826909907
6.0,1.3410164042244626,152.65776910040353,1158.4198921465195
6.0,1.1443074753420448,52.33330005605418,956.3746391702961
1.0,1.3489958704681984,198.91693042276734,276.00511993471486
5.0,1.2087485774384188,41.88798905931374,853.4862085590335
5.0,0.8577032904132935,159.86662595744374,620.6081187473615
1.0,1.335956635693628,143.95844964685156,268.9660322997931
5.0,0.8488596394263248,71.20510713509844,581.2682825937725
5.0,1.1350912043985326,72.8404372775334,799.515641492821
6.0,0.9206444499014743,117.07480038374986,-788.5156731385832
5.0,1.3266346245845195,171.9510785216861,979.4120534026825
3.0,1.4381138594642886,83.37551938269824,615.83196820284
4.0,1.1878883143507921,21.624177374497243,646.5004276402848
2.0,1.1690031060094264,81.13964361143638,364.4103505362641
3.0,1.3347742374279326,,568.6497590234784
5.0,0.8035551690830091,188.4493332423533,651.6120409517541
6.0,1.4424310498446125,,1245.8855302321908
1.0,0.9382141719637922,19.65820620053624,112.65095224086394
5.0,1.488883218678366,65.66782207989522,1073.1032386686052
6.0,1.3153777635723234,19.54103333495332,1045.440603941424
4.0,1.3419758033904698,167.70316737120933,-813.2367897253591
5.0,1.2593420862615246,182.19631636236056,952.1923534219031
1.0,1.1301642279496122,31.33312510942413,172.62910287234223
6.0,1.200139385352816,93.65510874165227,1015.9394658355131
6.0,0.832482020210588,187.0578235489209,790.1377770472909
6.0,1.23677165660241,37.590220475787405,1037.4284597204237
4.0,1.2382686713909328,,701.0771349942339
5.0,1.4238405581812668,,988.2625497884112
